user_id,time_stamp,adgroup_id,pid,nonclk,clk,tag_category_list,tag_brand_list,cms_segid,cms_group_id,final_gender_code,age_level,pvalue_level,shopping_level,occupation,new_user_class_level,cate_id,campaign_id,customer,brand,price
1124111,1494375411,2630,430539_1007,1,0,4554|5945|7211|6261|4281,460602|30731|26572|247789|360760,19,3,2,3,2,3,0,2,6700,415842,2842,204862,1.32
341022,1494343858,2630,430548_1007,1,0,5472|11804|8242|4357|3398,312048|297558|296015|58915|72273,20,3,2,3,2,3,0,3,6700,415842,2842,204862,1.32
954244,1494296596,2632,430548_1007,1,0,6512|4570,313322|64846,,,,,,,,,6734,415735,9718,17204,18.0
456961,1494431498,2632,430548_1007,1,0,4291|6257|6167|4291|5427,351749|245328|188059|184697|15720,0,4,2,4,,3,0,,6734,415735,9718,17204,18.0
1051694,1494141861,2632,430539_1007,1,0,,,,,,,,,,,6734,415735,9718,17204,18.0
355970,1494148608,2632,430548_1007,1,0,4603|10725|4603|6734|6734,288868|73963|323997|192226|7320,8,2,2,2,1,3,0,3,6734,415735,9718,17204,18.0
355970,1494247690,2632,430548_1007,1,0,4603|10725|4603|6734|6734,288868|73963|323997|192226|7320,8,2,2,2,1,3,0,3,6734,415735,9718,17204,18.0
1114594,1494056110,2632,430539_1007,1,0,5410,269533,8,2,2,2,1,3,0,3,6734,415735,9718,17204,18.0
1114594,1494255261,2632,430539_1007,1,0,5410,269533,8,2,2,2,1,3,0,3,6734,415735,9718,17204,18.0
616044,1494554741,2634,430548_1007,1,0,,,,,,,,,,,5953,189136,27148,NULL,219.0
529191,1494414873,2634,430548_1007,1,0,6251|6433|6433|6428|6433,136666|102424|102424|102424|102424,45,5,2,5,2,3,0,4,5953,189136,27148,NULL,219.0
529191,1494240321,2634,430548_1007,0,1,6251|6433|6433|6428|6433,136666|102424|102424|102424|102424,45,5,2,5,2,3,0,4,5953,189136,27148,NULL,219.0
177338,1494507745,2636,430548_1007,1,0,,,0,3,2,3,,3,0,2,4513,385158,38951,285580,75.0
173960,1494504921,2636,430548_1007,1,0,11752|4781|4620|4620|2187,241093|22315|121125|316214|59040,66,9,1,3,2,3,0,2,4513,385158,38951,285580,75.0
999379,1494539006,2636,430548_1007,1,0,1665|6426|6427|7340|4288,197848|216243|45802|437671|251801,32,4,2,4,2,3,0,1,4513,385158,38951,285580,75.0
999379,1494414763,2636,430548_1007,1,0,4288|11447|7340|4513|4620,251801|184542|304557|304819|315134,32,4,2,4,2,3,0,1,4513,385158,38951,285580,75.0
427894,1494162620,2636,430548_1007,1,0,,,0,4,2,4,,3,0,3,4513,385158,38951,285580,75.0
999379,1494060305,2636,430548_1007,0,1,4513|4620|4620|7214|7214,304819|315134|316214|303785|364989,32,4,2,4,2,3,0,1,4513,385158,38951,285580,75.0
808845,1494588438,2636,430548_1007,1,0,6261|7497,450766|160582,,,,,,,,,4513,385158,38951,285580,75.0
971092,1494394879,2637,430548_1007,1,0,,,0,2,2,2,,3,0,,7205,137061,15817,70894,21.5
971092,1494329921,2637,430548_1007,1,0,,,0,2,2,2,,3,0,,7205,137061,15817,70894,21.5
971092,1494334530,2637,430548_1007,1,0,,,0,2,2,2,,3,0,,7205,137061,15817,70894,21.5
99852,1494165545,2637,430548_1007,1,0,,,,,,,,,,,7205,137061,15817,70894,21.5
465113,1494513270,2637,430548_1007,1,0,,,0,5,2,5,,2,0,3,7205,137061,15817,70894,21.5
999583,1494468093,2638,430548_1007,1,0,,,54,8,1,2,2,3,1,2,8651,393775,46310,252797,98.0
124890,1494204789,2641,430548_1007,1,0,,,0,11,1,5,,3,0,4,4291,414610,68000,NULL,2.2
124890,1494019008,2641,430548_1007,1,0,,,0,11,1,5,,3,0,4,4291,414610,68000,NULL,2.2
963888,1494593869,2649,430548_1007,1,0,1258|11713|4656|4656|4656,66444|37047|224733|225292|374653,0,10,1,4,,3,0,3,4656,394949,18472,205487,197.5
963888,1494301892,2649,430548_1007,1,0,4656|4656|4656|4656|1258,224733|225292|374653|205487|329295,0,10,1,4,,3,0,3,4656,394949,18472,205487,197.5
78021,1494243421,2649,430548_1007,1,0,6475|4656|1260|1259|1260,60223|289330|381343|300051|385033,0,9,1,3,,3,0,4,4656,394949,18472,205487,197.5
222128,1494563584,2649,430548_1007,1,0,4267|251,168008|222644,0,11,1,5,,3,0,2,4656,394949,18472,205487,197.5
157479,1494472189,2649,430548_1007,1,0,,,0,3,2,3,,3,0,,4656,394949,18472,205487,197.5
1080896,1494248412,2649,430548_1007,1,0,9863|9711,222858|280220,0,12,1,6,,3,0,,4656,394949,18472,205487,197.5
669432,1494504547,2649,430548_1007,1,0,,,0,10,1,4,,3,0,,4656,394949,18472,205487,197.5
1085506,1494383591,2649,430548_1007,1,0,5991|5991|1128|4278|4505,43910|93558|60022|3087|310824,0,11,1,5,,3,0,2,4656,394949,18472,205487,197.5
1117448,1494647585,2649,430548_1007,1,0,4753|531|531|531|5400,263283|280189|280189|280189|358290,91,11,1,5,2,3,0,2,4656,394949,18472,205487,197.5
708935,1494388585,2649,430539_1007,1,0,5383|5385|4656|5385|5172,201289|101200|289330|450306|71885,0,10,1,4,,3,0,2,4656,394949,18472,205487,197.5
353606,1494038703,2650,430539_1007,1,0,6143|6426,155706|254218,0,3,2,3,,3,0,,5335,392844,47102,153954,25.0
534437,1494490731,2653,430548_1007,1,0,,,,,,,,,,,6601,415858,28728,26293,125.0
1071181,1494342068,2653,430548_1007,1,0,,,0,11,1,5,,3,0,2,6601,415858,28728,26293,125.0
889205,1494548848,2654,430548_1007,1,0,8178|8780|6541|4505|6281,14546|101109|402869|159801|159801,54,8,1,2,1,3,1,2,6107,409485,60632,197400,16.6
709656,1494461643,2654,430548_1007,1,0,1672,258255,92,11,1,5,2,3,0,3,6107,409485,60632,197400,16.6
918833,1494206225,2654,430539_1007,1,0,,,44,5,2,5,2,3,0,2,6107,409485,60632,197400,16.6
732388,1494453394,2654,430548_1007,1,0,5166|7340|7339|7339|5950,291211|311822|406038|353895|436439,0,5,2,5,,3,0,2,6107,409485,60632,197400,16.6
1031399,1494412259,2656,430548_1007,1,0,877|5281|877|10673,305101|235676|305101|287317,0,9,1,3,,3,0,2,5281,414888,69542,178093,23.0
1005678,1494074412,2656,430548_1007,1,0,,,0,11,1,5,,3,0,,5281,414888,69542,178093,23.0
252912,1494046911,2656,430548_1007,1,0,,,95,12,1,6,2,2,0,2,5281,414888,69542,178093,23.0
549489,1494083381,2658,430548_1007,1,0,,,,,,,,,,,9447,389558,43715,304515,1870.0
592240,1494429558,2658,430539_1007,1,0,6143,33218,0,10,1,4,,3,0,2,9447,389558,43715,304515,1870.0
796400,1494402648,2658,430548_1007,1,0,,,0,9,1,3,,3,0,,9447,389558,43715,304515,1870.0
994365,1494666379,2658,430548_1007,1,0,1665|562,303888|454237,77,10,1,4,1,3,0,1,9447,389558,43715,304515,1870.0
1014234,1494333550,2658,430548_1007,1,0,508|508|508|6408|6408,234423|234423|94556|316253|316253,0,9,1,3,,3,0,2,9447,389558,43715,304515,1870.0
759295,1494429751,2658,430548_1007,1,0,,,,,,,,,,,9447,389558,43715,304515,1870.0
59890,1494141436,2658,430548_1007,1,0,,,0,3,2,3,,3,0,2,9447,389558,43715,304515,1870.0
1064298,1494130764,2658,430548_1007,1,0,7639,63762,0,10,1,4,,1,0,,9447,389558,43715,304515,1870.0
97415,1494170520,2658,430548_1007,1,0,,,34,4,2,4,2,3,0,4,9447,389558,43715,304515,1870.0
165653,1494150989,2658,430548_1007,1,0,6421|6421|278|771,347576|218278|286705|1626,0,3,2,3,,3,0,4,9447,389558,43715,304515,1870.0
657078,1494593186,2658,430548_1007,1,0,10640,376929,0,9,1,3,,2,0,,9447,389558,43715,304515,1870.0
314949,1494339761,2658,430548_1007,1,0,11311|10902,100753|364015,0,3,2,3,,3,0,4,9447,389558,43715,304515,1870.0
408254,1494514358,2658,430548_1007,1,0,6806|6433|910|6427|4292,158732|96648|388039|343266|297117,0,3,2,3,,3,0,4,9447,389558,43715,304515,1870.0
408254,1494135366,2658,430548_1007,1,0,910|6427|4292|5989|6427,388039|343266|297117|276878|293023,0,3,2,3,,3,0,4,9447,389558,43715,304515,1870.0
1049505,1494054985,2672,430539_1007,1,0,7008|7177|334|7208|7208,132517|128138|31063|406642|170454,,,,,,,,,6977,407665,62609,126651,165.0
822562,1494623471,2673,430548_1007,1,0,6009|201|2360|385|8888,376723|238238|190682|340329|442964,0,5,2,5,,2,0,2,2233,134149,15162,63488,270.0
822562,1494322708,2673,430548_1007,1,0,1019|2528|2528|2233|2233,333109|96565|96565|372101|387649,0,5,2,5,,2,0,2,2233,134149,15162,63488,270.0
822562,1494104923,2673,430548_1007,0,1,6428|7227|12544|2233|2233,15511|19274|183365|63488|63488,0,5,2,5,,2,0,2,2233,134149,15162,63488,270.0
133436,1494669126,2673,430548_1007,1,0,4357|11199|6803|9682|4267,14390|273115|229060|309967|222644,90,11,1,5,2,3,0,1,2233,134149,15162,63488,270.0
509836,1494596556,2675,430539_1007,1,0,10402,392074,0,5,2,5,1,3,0,,10402,154357,1511,80066,176.0
279311,1494407767,2675,430548_1007,1,0,,,0,5,2,5,2,2,0,,10402,154357,1511,80066,176.0
1117005,1494508267,2675,430548_1007,1,0,133|6736|11713,267797|425232|408835,81,10,1,4,2,3,0,4,10402,154357,1511,80066,176.0
279311,1494289839,2675,430548_1007,1,0,,,0,5,2,5,2,2,0,,10402,154357,1511,80066,176.0
961567,1494414387,2675,430539_1007,1,0,,,80,10,1,4,2,3,0,2,10402,154357,1511,80066,176.0
1004255,1494076840,2675,430548_1007,1,0,,,0,10,1,4,,3,0,4,10402,154357,1511,80066,176.0
823775,1494647182,2675,430548_1007,1,0,10402,271821,0,4,2,4,,2,0,2,10402,154357,1511,80066,176.0
1115800,1494432873,2675,430548_1007,1,0,10402|10402|10402|7622|7622,132197|271821|69204|59040|115261,0,5,2,5,,3,0,2,10402,154357,1511,80066,176.0
283035,1494252683,2675,430539_1007,1,0,4520,293786,0,3,2,3,2,2,0,,10402,154357,1511,80066,176.0
796032,1494159951,2675,430539_1007,1,0,,,0,11,1,5,,3,0,1,10402,154357,1511,80066,176.0
1115800,1494078661,2675,430548_1007,1,0,10402|10402|8850|10402|8850,17422|316050|59040|321803|59040,0,5,2,5,,3,0,2,10402,154357,1511,80066,176.0
796032,1494413260,2675,430539_1007,1,0,,,0,11,1,5,,3,0,1,10402,154357,1511,80066,176.0
509836,1494337109,2675,430539_1007,1,0,10402,392074,0,5,2,5,1,3,0,,10402,154357,1511,80066,176.0
995732,1494659404,2675,430539_1007,1,0,,,80,10,1,4,2,3,0,2,10402,154357,1511,80066,176.0
178421,1494335908,2675,430548_1007,1,0,6077|4305|9482|5474|6984,425589|353787|342967|452965|181060,90,11,1,5,2,3,0,1,10402,154357,1511,80066,176.0
206592,1494670476,2675,430548_1007,1,0,10402|10402|10402|10402|10402,129448|69204|93856|93856|114642,67,9,1,3,2,3,0,3,10402,154357,1511,80066,176.0
1028863,1494162567,2675,430548_1007,1,0,,,82,10,1,4,3,3,0,2,10402,154357,1511,80066,176.0
664293,1494077639,2675,430539_1007,1,0,,,45,5,2,5,2,3,0,4,10402,154357,1511,80066,176.0
683892,1494387490,2675,430548_1007,1,0,4416|10402|4642|196|9909,49257|316050|430932|303466|406721,0,9,1,3,,3,0,3,10402,154357,1511,80066,176.0
178421,1494118097,2675,430548_1007,0,1,,,90,11,1,5,2,3,0,1,10402,154357,1511,80066,176.0
882493,1494163701,2675,430548_1007,1,0,6280|10402|10402|7127|10402,109541|32767|129448|452606|317329,0,10,1,4,,3,0,2,10402,154357,1511,80066,176.0
105863,1494082679,2675,430539_1007,1,0,4532|1540|6511|5327,203967|209229|152600|208956,33,4,2,4,2,3,0,2,10402,154357,1511,80066,176.0
187720,1494080741,2675,430548_1007,1,0,,,0,4,2,4,,2,0,,10402,154357,1511,80066,176.0
127566,1494080411,2675,430539_1007,1,0,,,0,11,1,5,,3,0,2,10402,154357,1511,80066,176.0
718603,1494335596,2675,430539_1007,1,0,4771|4281|9493|10402|6426,17422|64208|356697|93856|123819,0,4,2,4,,3,0,4,10402,154357,1511,80066,176.0
1073531,1494397717,2675,430548_1007,0,1,10402|5779,132197|15869,0,11,1,5,,3,0,2,10402,154357,1511,80066,176.0
818468,1494235951,2675,430548_1007,1,0,,,0,11,1,5,,3,0,2,10402,154357,1511,80066,176.0
778656,1494405622,2675,430548_1007,1,0,,,0,4,2,4,,2,0,,10402,154357,1511,80066,176.0
684907,1494026975,2682,430548_1007,1,0,10876|4413|4413|8143|4505,287946|101201|101201|455842|290803,56,8,1,2,2,3,0,2,8120,246697,33779,425589,35.0
166424,1494163477,2683,430539_1007,1,0,4521|9445|9758|6182|11405,225130|387204|264412|160274|295814,34,4,2,4,2,3,0,3,9494,416133,31219,NULL,988.0
928034,1494551300,2691,430548_1007,1,0,,,0,7,1,1,,2,0,,7869,132344,11002,308121,63.1
1001216,1494045500,2693,430548_1007,1,0,6970,167592,0,9,1,3,,3,0,3,6970,416158,70727,430669,19.75
996948,1494687527,2699,430548_1007,1,0,5326|1809|1809|7023|7023,129844|381012|19950|431556|320305,0,11,1,5,,3,0,4,10314,415503,21698,243844,15.0
131219,1494230455,2703,430539_1007,1,0,5855|5856|4516|8447|531,270275|114869|220468|124087|224771,0,4,2,4,,3,0,3,10680,406219,61134,278439,1500.0
427742,1494471406,2703,430548_1007,1,0,,,0,11,1,5,,3,0,,10680,406219,61134,278439,1500.0
166358,1494332977,2703,430548_1007,1,0,,,45,5,2,5,2,3,0,3,10680,406219,61134,278439,1500.0
29734,1494068529,2707,430548_1007,1,0,,,0,10,1,4,,3,0,2,6264,131484,8987,35379,80.0
864467,1494173310,2707,430548_1007,1,0,,,0,8,1,2,,2,0,,6264,131484,8987,35379,80.0
55326,1494233753,2710,430548_1007,1,0,,,0,9,1,3,,3,0,2,9156,129726,5564,NULL,80.0
55326,1494242170,2710,430548_1007,1,0,,,0,9,1,3,,3,0,2,9156,129726,5564,NULL,80.0
82932,1494652341,2717,430539_1007,1,0,4350|5828|8223|8223|8223,125549|353787|27520|27520|370706,66,9,1,3,2,3,0,2,8929,162500,4666,125549,19.8
866601,1494340052,2717,430539_1007,1,0,,,0,11,1,5,2,3,0,,8929,162500,4666,125549,19.8
935192,1494224124,2717,430539_1007,1,0,6506|8928|5541|2628|4505,147211|125549|210667|342760|342760,0,10,1,4,,3,0,,8929,162500,4666,125549,19.8
180154,1494072788,2717,430548_1007,1,0,,,20,3,2,3,2,3,0,4,8929,162500,4666,125549,19.8
348425,1494211135,2717,430548_1007,1,0,8977,295972,73,10,1,4,2,2,0,2,8929,162500,4666,125549,19.8
16425,1494316193,2717,430548_1007,1,0,,,0,3,2,3,,3,0,4,8929,162500,4666,125549,19.8
1080499,1494591472,2717,430548_1007,1,0,,,0,10,1,4,,2,0,1,8929,162500,4666,125549,19.8
607466,1494494803,2717,430548_1007,1,0,9713|9713|6423|6432|6432,316008|394293|160043|293023|394520,55,8,1,2,1,2,0,,8929,162500,4666,125549,19.8
683539,1494646121,2717,430548_1007,1,0,,,0,9,1,3,,3,0,2,8929,162500,4666,125549,19.8
739577,1494418192,2717,430548_1007,1,0,6261|4824|9060|4824|7211,180031|161134|307790|328555|176819,0,8,1,2,1,3,0,,8929,162500,4666,125549,19.8
315029,1494654669,2717,430548_1007,0,1,4354|8918|8918|8918|7620,53813|355195|213948|213947|442957,81,10,1,4,2,3,0,3,8929,162500,4666,125549,19.8
830141,1494569654,2717,430539_1007,1,0,7266|7266|7244|877,99806|424351|282953|252167,80,10,1,4,2,3,0,2,8929,162500,4666,125549,19.8
387456,1494602482,2717,430539_1007,1,0,,,0,8,1,2,2,3,0,,8929,162500,4666,125549,19.8
463667,1494231822,2717,430548_1007,1,0,4344,116907,91,11,1,5,2,3,0,2,8929,162500,4666,125549,19.8
785377,1494490228,2717,430548_1007,1,0,,,67,9,1,3,2,3,0,3,8929,162500,4666,125549,19.8
1114900,1494398912,2717,430548_1007,0,1,,,81,10,1,4,2,3,0,3,8929,162500,4666,125549,19.8
848989,1494508502,2717,430548_1007,1,0,6453,249093,0,3,2,3,,3,0,3,8929,162500,4666,125549,19.8
458262,1494616485,2717,430539_1007,1,0,,,67,9,1,3,2,3,0,4,8929,162500,4666,125549,19.8
288469,1494141897,2717,430539_1007,1,0,,,0,10,1,4,,3,0,1,8929,162500,4666,125549,19.8
288469,1494578581,2717,430539_1007,1,0,,,0,10,1,4,,3,0,1,8929,162500,4666,125549,19.8
441766,1494079253,2717,430548_1007,1,0,,,94,12,1,6,2,1,0,,8929,162500,4666,125549,19.8
648105,1494162803,2717,430539_1007,1,0,,,51,7,1,1,2,3,0,2,8929,162500,4666,125549,19.8
295700,1494667712,2717,430548_1007,1,0,4278|4267|4267|7497|4278,14983|105151|46036|209948|14983,65,9,1,3,1,3,0,4,8929,162500,4666,125549,19.8
211762,1494656026,2717,430548_1007,1,0,12422|12422|7186|10535|6204,388700|388700|325986|419673|222845,0,9,1,3,,3,0,2,8929,162500,4666,125549,19.8
462593,1494033725,2717,430548_1007,1,0,,,0,5,2,5,,3,0,3,8929,162500,4666,125549,19.8
1005448,1494519913,2717,430539_1007,1,0,,,0,10,1,4,,3,0,4,8929,162500,4666,125549,19.8
679525,1494080070,2717,430548_1007,1,0,10595|9824,273221|315968,81,10,1,4,2,3,0,3,8929,162500,4666,125549,19.8
795732,1494117821,2717,430548_1007,1,0,6158,202810,0,7,1,1,,2,0,,8929,162500,4666,125549,19.8
387456,1494653175,2717,430539_1007,1,0,,,0,8,1,2,2,3,0,,8929,162500,4666,125549,19.8
723463,1494637218,2717,430539_1007,1,0,,,0,9,1,3,,3,0,2,8929,162500,4666,125549,19.8
743668,1494163175,2717,430539_1007,1,0,,,0,9,1,3,,3,0,1,8929,162500,4666,125549,19.8
553805,1494689079,2717,430539_1007,1,0,,,0,9,1,3,,1,0,,8929,162500,4666,125549,19.8
248202,1494651377,2717,430548_1007,1,0,7340|6405|1648|12393|6512,408303|18230|344030|273805|240626,0,3,2,3,,3,0,2,8929,162500,4666,125549,19.8
743668,1494313717,2717,430539_1007,1,0,,,0,9,1,3,,3,0,1,8929,162500,4666,125549,19.8
1133123,1494550501,2717,430548_1007,1,0,6794|6777|11321|11321|6468,408912|437303|264125|83039|172376,0,9,1,3,1,2,0,,8929,162500,4666,125549,19.8
397366,1494146099,2717,430548_1007,1,0,4806,212804,80,10,1,4,2,3,0,2,8929,162500,4666,125549,19.8
403207,1494551696,2717,430548_1007,1,0,,,84,11,1,5,2,2,0,2,8929,162500,4666,125549,19.8
487257,1494215772,2717,430548_1007,1,0,,,0,10,1,4,,3,0,,8929,162500,4666,125549,19.8
826972,1494493814,2717,430548_1007,1,0,,,65,9,1,3,1,3,0,3,8929,162500,4666,125549,19.8
1007346,1494678296,2717,430548_1007,0,1,,,0,9,1,3,,2,0,4,8929,162500,4666,125549,19.8
749550,1494639448,2717,430548_1007,1,0,,,61,9,1,3,1,2,0,3,8929,162500,4666,125549,19.8
318745,1494056782,2717,430539_1007,1,0,1016|7565,321520|161034,0,4,2,4,,3,0,3,8929,162500,4666,125549,19.8
86487,1494128160,2717,430539_1007,1,0,,,69,9,1,3,2,3,0,3,8929,162500,4666,125549,19.8
514506,1494074410,2717,430548_1007,1,0,10766|5933|7383|5328|5328,28189|70782|335552|261795|405196,0,9,1,3,,3,0,2,8929,162500,4666,125549,19.8
847404,1494644275,2717,430539_1007,1,0,11740|6801|6438|8914|4267,212869|112456|162528|268879|155310,56,8,1,2,2,3,0,2,8929,162500,4666,125549,19.8
1057662,1494419646,2717,430548_1007,1,0,,,81,10,1,4,2,3,0,3,8929,162500,4666,125549,19.8
422176,1494503967,2717,430548_1007,1,0,,,0,10,1,4,,3,0,4,8929,162500,4666,125549,19.8
770426,1494677992,2717,430539_1007,1,0,4385|4385|4385|9896|4384,289655|98931|98931|243389|199304,81,10,1,4,2,3,0,3,8929,162500,4666,125549,19.8
19806,1494247205,2717,430548_1007,1,0,,,0,11,1,5,,3,0,,8929,162500,4666,125549,19.8
517942,1494489646,2717,430539_1007,1,0,4385|6428|6428|6428|6428,110058|15511|15511|15511|15511,0,9,1,3,,3,0,3,8929,162500,4666,125549,19.8
764662,1494044852,2717,430548_1007,1,0,,,0,9,1,3,,3,0,,8929,162500,4666,125549,19.8
739311,1494684535,2717,430539_1007,1,0,,,0,5,2,5,,3,0,2,8929,162500,4666,125549,19.8
396073,1494405906,2717,430548_1007,1,0,9095|1147,265898|266132,80,10,1,4,2,3,0,2,8929,162500,4666,125549,19.8
782210,1494666312,2717,430548_1007,1,0,6423|6246|6246|6423,377899|343886|343886|438961,92,11,1,5,2,3,0,3,8929,162500,4666,125549,19.8
285959,1494644084,2717,430539_1007,1,0,,,0,10,1,4,,3,0,,8929,162500,4666,125549,19.8
1113448,1494581375,2717,430539_1007,1,0,4753|9784|5989|5989|4267,216958|379893|177105|128182|133286,0,9,1,3,,2,0,,8929,162500,4666,125549,19.8
543226,1494593044,2717,430539_1007,1,0,6428|4385|6428|4385,12869|6661|12869|6661,96,12,1,6,3,3,0,2,8929,162500,4666,125549,19.8
385374,1494645840,2717,430548_1007,1,0,6205|6205|6266|6266|6450,255186|197128|120373|201940|188954,0,10,1,4,,3,0,2,8929,162500,4666,125549,19.8
1076136,1494592508,2717,430548_1007,1,0,,,0,9,1,3,2,3,0,,8929,162500,4666,125549,19.8
443823,1494628792,2717,430548_1007,1,0,8925,425589,81,10,1,4,2,3,0,3,8929,162500,4666,125549,19.8
463667,1494077478,2717,430548_1007,1,0,4344,116907,91,11,1,5,2,3,0,2,8929,162500,4666,125549,19.8
635405,1494307910,2717,430548_1007,1,0,6621|6617|4267|4283|321,275271|78038|168008|35736|392782,0,5,2,5,,3,0,2,8929,162500,4666,125549,19.8
304436,1494331657,2717,430548_1007,1,0,,,0,4,2,4,,3,0,4,8929,162500,4666,125549,19.8
90007,1494572112,2717,430539_1007,1,0,,,0,11,1,5,,2,0,,8929,162500,4666,125549,19.8
1050466,1494576628,2717,430539_1007,1,0,6952|6508,411901|213370,33,4,2,4,2,3,0,2,8929,162500,4666,125549,19.8
679230,1494494168,2717,430539_1007,1,0,6462,253499,80,10,1,4,2,3,0,2,8929,162500,4666,125549,19.8
604025,1494245970,2717,430539_1007,1,0,4384|4384|5989|5857|8928,204100|452077|21344|67652|254599,0,9,1,3,,3,0,2,8929,162500,4666,125549,19.8
755015,1494491046,2717,430539_1007,1,0,6208|841|4284|4284|6423,394209|85087|428341|181650|396236,67,9,1,3,2,3,0,3,8929,162500,4666,125549,19.8
119148,1494307324,2717,430548_1007,1,0,8919|8919|8928|8919|8102,348036|413921|55831|207992|51963,57,8,1,2,1,3,0,3,8929,162500,4666,125549,19.8
119148,1494645132,2717,430548_1007,1,0,6390|12895|6468|12676|6208,325913|40052|229195|229195|259354,57,8,1,2,1,3,0,3,8929,162500,4666,125549,19.8
1634,1494333432,2717,430539_1007,1,0,8928|7901|6143|6446|8927,125549|273201|36418|223023|227100,0,9,1,3,,3,0,2,8929,162500,4666,125549,19.8
284196,1494594965,2717,430548_1007,1,0,4841|6162|7771|7771|4851,138984|238935|58975|58975|182874,0,11,1,5,,3,0,2,8929,162500,4666,125549,19.8
1118067,1494663783,2717,430539_1007,1,0,6522,418293,0,10,1,4,,3,0,4,8929,162500,4666,125549,19.8
386841,1494668655,2717,430548_1007,1,0,7939|8929|10870|10870|7204,284157|125549|55831|55831|62317,0,9,1,3,,2,0,,8929,162500,4666,125549,19.8
320854,1494296054,2717,430548_1007,1,0,,,0,11,1,5,,3,0,1,8929,162500,4666,125549,19.8
1061626,1494657341,2717,430539_1007,1,0,,,0,9,1,3,,2,0,3,8929,162500,4666,125549,19.8
89655,1494677243,2717,430539_1007,1,0,,,0,9,1,3,,3,0,3,8929,162500,4666,125549,19.8
1634,1494048099,2717,430539_1007,1,0,8927|5788|8102|11202|4278,227100|332771|299650|283028|83456,0,9,1,3,,3,0,2,8929,162500,4666,125549,19.8
775618,1494577238,2717,430548_1007,1,0,10389,459542,0,9,1,3,,3,0,3,8929,162500,4666,125549,19.8
1139849,1494493666,2717,430539_1007,1,0,8998|4610|4781,123794|252680|72036,0,4,2,4,,3,0,3,8929,162500,4666,125549,19.8
315029,1494513769,2717,430548_1007,0,1,4354|8918|8918|8918|7620,53813|355195|213948|213947|442957,81,10,1,4,2,3,0,3,8929,162500,4666,125549,19.8
585085,1494124660,2717,430548_1007,1,0,6386,227589,0,10,1,4,,3,0,3,8929,162500,4666,125549,19.8
784785,1494576001,2717,430539_1007,1,0,11915|5494|5494|5494|8914,459448|21896|21896|21896|420913,0,9,1,3,,3,0,3,8929,162500,4666,125549,19.8
315029,1494054406,2717,430548_1007,1,0,6205|6205|8964|8951|9084,299352|255186|104339|163495|81897,81,10,1,4,2,3,0,3,8929,162500,4666,125549,19.8
828652,1494128810,2717,430548_1007,1,0,,,0,11,1,5,,2,0,,8929,162500,4666,125549,19.8
851110,1494075200,2717,430539_1007,1,0,,,0,10,1,4,,2,0,4,8929,162500,4666,125549,19.8
307447,1494509316,2717,430539_1007,1,0,,,57,8,1,2,2,3,0,3,8929,162500,4666,125549,19.8
307447,1494130606,2717,430539_1007,1,0,,,57,8,1,2,2,3,0,3,8929,162500,4666,125549,19.8
341517,1494052768,2717,430548_1007,1,0,12898|12898,32765|17290,,,,,,,,,8929,162500,4666,125549,19.8
327816,1494398666,2717,430548_1007,0,1,,,0,11,1,5,2,3,0,,8929,162500,4666,125549,19.8
635405,1494556701,2717,430548_1007,1,0,6621|6617|4267|4283|321,275271|78038|168008|35736|392782,0,5,2,5,,3,0,2,8929,162500,4666,125549,19.8
1114900,1494642678,2717,430548_1007,1,0,,,81,10,1,4,2,3,0,3,8929,162500,4666,125549,19.8
315029,1494420467,2717,430548_1007,1,0,4354|8918|8918|8918|7620,53813|355195|213948|213947|442957,81,10,1,4,2,3,0,3,8929,162500,4666,125549,19.8
782634,1494645644,2717,430548_1007,1,0,,,81,10,1,4,2,3,0,4,8929,162500,4666,125549,19.8
1067674,1494558675,2717,430548_1007,1,0,,,80,10,1,4,2,3,0,2,8929,162500,4666,125549,19.8
280643,1494253948,2717,430548_1007,1,0,6468,152653,55,8,1,2,1,2,0,,8929,162500,4666,125549,19.8
598146,1494575348,2717,430539_1007,1,0,6803|9264|11220|11220|11220,27363|27363|429012|429012|429012,0,11,1,5,,3,0,3,8929,162500,4666,125549,19.8
495419,1494567183,2717,430539_1007,1,0,,,57,8,1,2,2,3,0,4,8929,162500,4666,125549,19.8
585167,1494571152,2717,430548_1007,1,0,,,74,10,1,4,1,2,0,4,8929,162500,4666,125549,19.8
494381,1494134917,2717,430548_1007,1,0,6468|6468|6468,27600|27600|336084,0,8,1,2,,2,0,,8929,162500,4666,125549,19.8
595706,1494575089,2717,430548_1007,1,0,,,,,,,,,,,8929,162500,4666,125549,19.8
128674,1494509960,2717,430548_1007,1,0,,,0,11,1,5,,3,0,2,8929,162500,4666,125549,19.8
545942,1494632640,2717,430539_1007,1,0,,,0,9,1,3,,2,0,,8929,162500,4666,125549,19.8
25419,1494569007,2717,430539_1007,1,0,,,66,9,1,3,2,3,0,1,8929,162500,4666,125549,19.8
450866,1494284013,2717,430548_1007,1,0,,,0,9,1,3,,3,0,,8929,162500,4666,125549,19.8
341671,1494637825,2717,430548_1007,1,0,4505|4505|6793|6793,78410|16178|387243|25929,0,8,1,2,2,3,0,,8929,162500,4666,125549,19.8
941924,1494580256,2717,430539_1007,1,0,,,0,12,1,6,,2,0,,8929,162500,4666,125549,19.8
131308,1494685629,2717,430539_1007,1,0,4505,454237,76,10,1,4,3,2,0,4,8929,162500,4666,125549,19.8
